,co,temp,rhum,wspd,pres,coco
2021-06-23 15:00:00,100.0,21.0,40.0,9.4,1023.0,2.0
2021-06-23 16:00:00,100.0,20.0,40.0,13.0,1022.0,2.0
2021-06-23 17:00:00,100.0,20.0,43.0,14.8,1022.0,2.0
2021-06-23 18:00:00,100.0,20.0,43.0,11.2,1023.0,2.0
2021-06-23 19:00:00,100.0,19.0,56.0,14.8,1023.0,2.0
2021-06-23 20:00:00,,17.0,72.0,16.6,1023.0,2.0
2021-06-23 21:00:00,,15.0,72.0,14.8,1024.0,2.0
2021-06-23 22:00:00,,14.0,77.0,13.0,1024.0,2.0
2021-06-23 23:00:00,,13.0,77.0,9.4,1023.0,2.0
2021-06-24 00:00:00,,14.0,72.0,3.6,1023.0,2.0
2021-06-24 01:00:00,200.0,13.0,72.0,5.4,1023.0,2.0
2021-06-24 02:00:00,200.0,12.0,77.0,7.6,1023.0,2.0
2021-06-24 03:00:00,200.0,12.0,82.0,5.4,1023.0,2.0
2021-06-24 04:00:00,200.0,12.0,82.0,5.4,1023.0,2.0
2021-06-24 05:00:00,200.0,12.0,88.0,1.8,1023.0,2.0
2021-06-24 06:00:00,200.0,13.0,82.0,5.4,1023.0,3.0
2021-06-24 07:00:00,300.0,14.0,77.0,3.6,1022.0,3.0
2021-06-24 08:00:00,300.0,17.0,68.0,3.6,1022.0,4.0
2021-06-24 09:00:00,200.0,18.0,64.0,5.4,1022.0,4.0
2021-06-24 10:00:00,200.0,20.0,56.0,5.4,1022.0,3.0
2021-06-24 11:00:00,200.0,21.0,53.0,11.2,1021.0,3.0
2021-06-24 12:00:00,200.0,21.0,53.0,13.0,1021.0,4.0
2021-06-24 13:00:00,200.0,22.0,53.0,11.2,1021.0,4.0
2021-06-24 14:00:00,200.0,21.0,56.0,16.6,1021.0,4.0
2021-06-24 15:00:00,200.0,21.0,60.0,18.4,1020.0,4.0
2021-06-24 16:00:00,200.0,21.0,60.0,16.6,1020.0,4.0
2021-06-24 17:00:00,200.0,20.0,64.0,14.8,1020.0,4.0
2021-06-24 18:00:00,200.0,19.0,68.0,14.8,1020.0,4.0
2021-06-24 19:00:00,200.0,19.0,73.0,13.0,1020.0,7.0
2021-06-24 20:00:00,200.0,19.0,73.0,14.8,1019.0,7.0
2021-06-24 21:00:00,,19.0,73.0,13.0,1019.0,7.0
2021-06-24 22:00:00,,19.0,73.0,11.2,1019.0,3.0
2021-06-24 23:00:00,,19.0,73.0,13.0,1018.0,3.0
2021-06-25 00:00:00,,18.0,78.0,16.6,1018.0,4.0
2021-06-25 01:00:00,200.0,18.0,78.0,14.8,1018.0,4.0
2021-06-25 02:00:00,100.0,17.0,77.0,14.8,1017.0,7.0
2021-06-25 03:00:00,100.0,15.0,72.0,14.8,1017.0,7.0
2021-06-25 04:00:00,100.0,15.0,67.0,14.8,1017.0,7.0
2021-06-25 05:00:00,100.0,15.0,72.0,11.2,1016.0,7.0
2021-06-25 06:00:00,100.0,15.0,77.0,13.0,1016.0,7.0
2021-06-25 07:00:00,200.0,16.0,77.0,16.6,1017.0,7.0
2021-06-25 08:00:00,200.0,16.0,82.0,14.8,1016.0,7.0
2021-06-25 09:00:00,200.0,16.0,88.0,11.2,1016.0,7.0
2021-06-25 10:00:00,200.0,18.0,78.0,14.8,1016.0,7.0
2021-06-25 11:00:00,200.0,19.0,68.0,16.6,1016.0,7.0
2021-06-25 12:00:00,200.0,20.0,60.0,16.6,1015.0,4.0
2021-06-25 13:00:00,100.0,21.0,53.0,14.8,1015.0,4.0
2021-06-25 14:00:00,100.0,21.0,49.0,11.2,1015.0,3.0
2021-06-25 15:00:00,200.0,21.0,53.0,13.0,1015.0,3.0
2021-06-25 16:00:00,100.0,21.0,49.0,9.4,1014.0,2.0
2021-06-25 17:00:00,100.0,21.0,49.0,9.4,1014.0,2.0
2021-06-25 18:00:00,200.0,22.0,57.0,13.0,1015.0,2.0
2021-06-25 19:00:00,200.0,19.0,68.0,13.0,1015.0,2.0
2021-06-25 20:00:00,200.0,16.0,77.0,11.2,1016.0,2.0
2021-06-25 21:00:00,200.0,15.0,88.0,7.6,1016.0,2.0
2021-06-25 22:00:00,200.0,15.0,94.0,3.6,1016.0,3.0
2021-06-25 23:00:00,,15.0,88.0,5.4,1016.0,2.0
2021-06-26 00:00:00,,14.0,94.0,5.4,1016.0,2.0
2021-06-26 01:00:00,200.0,14.0,94.0,5.4,1016.0,2.0
2021-06-26 02:00:00,100.0,14.0,94.0,5.4,1016.0,2.0
2021-06-26 03:00:00,100.0,15.0,88.0,1.8,1017.0,2.0
2021-06-26 04:00:00,100.0,15.0,94.0,5.4,1017.0,5.0
2021-06-26 05:00:00,200.0,15.0,94.0,13.0,1017.0,5.0
2021-06-26 06:00:00,200.0,14.0,94.0,5.4,1018.0,5.0
2021-06-26 07:00:00,200.0,15.0,88.0,3.6,1018.0,3.0
2021-06-26 08:00:00,200.0,16.0,82.0,9.4,1018.0,3.0
2021-06-26 09:00:00,200.0,17.0,77.0,13.0,1018.0,2.0
2021-06-26 10:00:00,200.0,18.0,68.0,11.2,1018.0,2.0
2021-06-26 11:00:00,200.0,20.0,56.0,13.0,1018.0,2.0
2021-06-26 12:00:00,200.0,21.0,43.0,13.0,1018.0,2.0
2021-06-26 13:00:00,100.0,21.0,40.0,9.4,1018.0,2.0
2021-06-26 14:00:00,100.0,21.0,46.0,5.4,1018.0,3.0
2021-06-26 15:00:00,100.0,20.0,64.0,20.5,1018.0,3.0
2021-06-26 16:00:00,200.0,21.0,60.0,18.4,1018.0,4.0
2021-06-26 17:00:00,200.0,19.0,64.0,22.3,1018.0,4.0
2021-06-26 18:00:00,200.0,19.0,64.0,24.1,1018.0,4.0
2021-06-26 19:00:00,200.0,19.0,64.0,22.3,1018.0,3.0
2021-06-26 20:00:00,200.0,18.0,68.0,20.5,1019.0,3.0
2021-06-26 21:00:00,,17.0,72.0,18.4,1019.0,3.0
2021-06-26 22:00:00,,16.0,88.0,18.4,1019.0,3.0
2021-06-26 23:00:00,,16.0,88.0,22.3,1018.0,3.0
2021-06-27 00:00:00,,16.0,88.0,16.6,1018.0,3.0
2021-06-27 01:00:00,200.0,16.0,82.0,22.3,1018.0,3.0
2021-06-27 02:00:00,200.0,16.0,82.0,13.0,1017.0,4.0
2021-06-27 03:00:00,200.0,16.0,82.0,13.0,1017.0,4.0
2021-06-27 04:00:00,200.0,16.0,88.0,16.6,1016.0,7.0
2021-06-27 05:00:00,200.0,16.0,88.0,13.0,1016.0,5.0
2021-06-27 06:00:00,200.0,16.0,88.0,13.0,1016.0,5.0
2021-06-27 07:00:00,200.0,16.0,94.0,14.8,1016.0,5.0
2021-06-27 08:00:00,200.0,16.0,94.0,14.8,1016.0,5.0
2021-06-27 09:00:00,200.0,17.0,88.0,16.6,1016.0,5.0
2021-06-27 10:00:00,200.0,17.0,88.0,14.8,1015.0,5.0
2021-06-27 11:00:00,200.0,18.0,83.0,20.5,1015.0,5.0
2021-06-27 12:00:00,200.0,19.0,78.0,18.4,1015.0,5.0
2021-06-27 13:00:00,200.0,19.0,83.0,14.8,1015.0,5.0
2021-06-27 14:00:00,200.0,20.0,78.0,16.6,1015.0,5.0
2021-06-27 15:00:00,200.0,20.0,78.0,18.4,1014.0,5.0
2021-06-27 16:00:00,300.0,20.0,78.0,14.8,1014.0,4.0
2021-06-27 17:00:00,200.0,20.0,78.0,14.8,1014.0,7.0
2021-06-27 18:00:00,200.0,19.0,88.0,11.2,1014.0,7.0
2021-06-27 19:00:00,300.0,18.0,94.0,7.6,1014.0,7.0
2021-06-27 20:00:00,400.0,18.0,94.0,3.6,1014.0,7.0
2021-06-27 21:00:00,,18.0,94.0,7.6,1014.0,7.0
2021-06-27 22:00:00,,17.0,94.0,7.6,1015.0,7.0
2021-06-27 23:00:00,,16.0,94.0,7.6,1014.0,7.0
2021-06-28 00:00:00,,16.0,94.0,14.8,1013.0,7.0
2021-06-28 01:00:00,200.0,16.0,94.0,9.4,1013.0,7.0
2021-06-28 02:00:00,200.0,16.0,94.0,9.4,1014.0,7.0
2021-06-28 03:00:00,200.0,16.0,100.0,16.6,1013.0,7.0
2021-06-28 04:00:00,200.0,16.0,100.0,14.8,1014.0,5.0
2021-06-28 05:00:00,200.0,16.0,100.0,14.8,1014.0,5.0
2021-06-28 06:00:00,200.0,16.0,100.0,7.6,1014.0,5.0
2021-06-28 07:00:00,200.0,16.0,100.0,7.6,1014.0,5.0
2021-06-28 08:00:00,200.0,16.0,100.0,9.4,1015.0,5.0
2021-06-28 09:00:00,200.0,16.0,100.0,7.6,1015.0,5.0
2021-06-28 10:00:00,200.0,17.0,94.0,5.4,1015.0,5.0
2021-06-28 11:00:00,200.0,18.0,88.0,5.4,1015.0,5.0
2021-06-28 12:00:00,200.0,18.0,88.0,5.4,1015.0,5.0
2021-06-28 13:00:00,300.0,18.0,94.0,7.6,1015.0,7.0
2021-06-28 14:00:00,200.0,19.0,83.0,7.6,1015.0,7.0
2021-06-28 15:00:00,200.0,20.0,78.0,9.4,1015.0,5.0
2021-06-28 16:00:00,200.0,20.0,78.0,7.6,1014.0,4.0
2021-06-28 17:00:00,200.0,20.0,78.0,13.0,1014.0,4.0
2021-06-28 18:00:00,200.0,20.0,78.0,11.2,1014.0,17.0
2021-06-28 19:00:00,200.0,19.0,83.0,11.2,1014.0,5.0
2021-06-28 20:00:00,200.0,18.0,88.0,11.2,1015.0,4.0
2021-06-28 21:00:00,200.0,17.0,88.0,9.4,1015.0,5.0
2021-06-28 22:00:00,,17.0,88.0,11.2,1015.0,5.0
2021-06-28 23:00:00,,16.0,94.0,7.6,1015.0,4.0
2021-06-29 00:00:00,,16.0,94.0,11.2,1014.0,7.0
2021-06-29 01:00:00,200.0,16.0,88.0,11.2,1014.0,4.0
2021-06-29 02:00:00,200.0,16.0,88.0,11.2,1014.0,4.0
2021-06-29 03:00:00,100.0,16.0,82.0,11.2,1014.0,4.0
2021-06-29 04:00:00,200.0,15.0,88.0,11.2,1014.0,4.0
2021-06-29 05:00:00,100.0,15.0,88.0,11.2,1014.0,4.0
2021-06-29 06:00:00,100.0,15.0,88.0,7.6,1015.0,4.0
2021-06-29 07:00:00,100.0,15.0,82.0,9.4,1015.0,4.0
2021-06-29 08:00:00,100.0,16.0,77.0,7.6,1015.0,4.0
2021-06-29 09:00:00,,16.0,77.0,9.4,1015.0,4.0
2021-06-29 10:00:00,100.0,17.0,72.0,9.4,1015.0,4.0
2021-06-29 11:00:00,100.0,18.0,64.0,13.0,1015.0,4.0
2021-06-29 12:00:00,100.0,17.0,68.0,18.4,1015.0,4.0
2021-06-29 13:00:00,100.0,17.0,72.0,14.8,1016.0,4.0
2021-06-29 14:00:00,100.0,16.0,82.0,11.2,1016.0,7.0
2021-06-29 15:00:00,200.0,17.0,72.0,13.0,1015.0,7.0
2021-06-29 16:00:00,200.0,16.0,82.0,11.2,1016.0,18.0
2021-06-29 17:00:00,,17.0,77.0,9.4,1016.0,18.0
2021-06-29 18:00:00,,17.0,77.0,11.2,1016.0,7.0
2021-06-29 19:00:00,,17.0,77.0,9.4,1016.0,7.0
2021-06-29 20:00:00,,16.0,82.0,11.2,1017.0,4.0
2021-06-29 21:00:00,,16.0,77.0,9.4,1017.0,4.0
2021-06-29 22:00:00,,16.0,77.0,7.6,1016.0,4.0
2021-06-29 23:00:00,,15.0,82.0,9.4,1017.0,4.0
2021-06-30 00:00:00,,14.0,82.0,7.6,1016.0,4.0
2021-06-30 01:00:00,,14.0,82.0,9.4,1016.0,3.0
2021-06-30 02:00:00,,14.0,82.0,9.4,1016.0,3.0
2021-06-30 03:00:00,,14.0,82.0,13.0,1016.0,4.0
2021-06-30 04:00:00,,14.0,82.0,13.0,1017.0,4.0
2021-06-30 05:00:00,,14.0,82.0,11.2,1017.0,7.0
2021-06-30 06:00:00,,14.0,82.0,11.2,1017.0,4.0
2021-06-30 07:00:00,,13.0,94.0,16.6,1017.0,4.0
2021-06-30 08:00:00,,14.0,82.0,11.2,1017.0,4.0
2021-06-30 09:00:00,,14.0,82.0,13.0,1017.0,4.0
2021-06-30 10:00:00,,15.0,77.0,9.4,1017.0,4.0
2021-06-30 11:00:00,,15.0,77.0,11.2,1017.0,4.0
2021-06-30 12:00:00,,16.0,68.0,16.6,1017.0,4.0
2021-06-30 13:00:00,,16.0,68.0,11.2,1018.0,4.0
2021-06-30 14:00:00,,16.0,72.0,13.0,1018.0,4.0
2021-06-30 15:00:00,,16.0,72.0,13.0,1018.0,4.0
2021-06-30 16:00:00,,17.0,63.0,14.8,1017.0,4.0
2021-06-30 17:00:00,,17.0,68.0,13.0,1017.0,4.0
2021-06-30 18:00:00,,17.0,68.0,9.4,1018.0,4.0
2021-06-30 19:00:00,,17.0,68.0,5.4,1018.0,4.0
2021-06-30 20:00:00,,17.0,63.0,7.6,1018.0,4.0
2021-06-30 21:00:00,,17.0,68.0,5.4,1018.0,4.0
2021-06-30 22:00:00,,16.0,72.0,11.2,1018.0,4.0
2021-06-30 23:00:00,,16.0,72.0,5.4,1018.0,4.0
2021-07-01 00:00:00,,16.0,72.0,3.6,1018.0,4.0
2021-07-01 01:00:00,200.0,15.0,82.0,5.4,1018.0,3.0
2021-07-01 02:00:00,200.0,15.0,82.0,3.6,1018.0,3.0
2021-07-01 03:00:00,200.0,14.0,82.0,7.6,1018.0,3.0
2021-07-01 04:00:00,100.0,14.0,77.0,5.4,1018.0,3.0
2021-07-01 05:00:00,100.0,14.0,77.0,3.6,1018.0,3.0
2021-07-01 06:00:00,100.0,14.0,77.0,7.6,1018.0,2.0
2021-07-01 07:00:00,100.0,14.0,72.0,5.4,1019.0,2.0
2021-07-01 08:00:00,200.0,15.0,67.0,7.6,1018.0,2.0
2021-07-01 09:00:00,100.0,17.0,63.0,5.4,1018.0,3.0
2021-07-01 10:00:00,200.0,18.0,60.0,11.2,1018.0,3.0
2021-07-01 11:00:00,200.0,19.0,52.0,9.4,1018.0,3.0
2021-07-01 12:00:00,1300.0,20.0,49.0,13.0,1018.0,3.0
2021-07-01 13:00:00,1200.0,20.0,53.0,13.0,1018.0,3.0
2021-07-01 14:00:00,1100.0,20.0,53.0,11.2,1018.0,3.0
2021-07-01 15:00:00,1200.0,21.0,53.0,14.8,1017.0,3.0
2021-07-01 16:00:00,1200.0,20.0,56.0,11.2,1017.0,3.0
2021-07-01 17:00:00,1300.0,20.0,60.0,7.6,1017.0,3.0
2021-07-01 18:00:00,1200.0,21.0,56.0,5.4,1017.0,3.0
2021-07-01 19:00:00,1300.0,20.0,60.0,3.6,1017.0,3.0
2021-07-01 20:00:00,1300.0,20.0,56.0,7.6,1017.0,3.0
2021-07-01 21:00:00,1300.0,18.0,60.0,11.2,1017.0,3.0
2021-07-01 22:00:00,,18.0,60.0,7.6,1017.0,2.0
2021-07-01 23:00:00,,18.0,60.0,7.6,1017.0,3.0
2021-07-02 00:00:00,,17.0,63.0,3.6,1017.0,3.0
2021-07-02 01:00:00,1300.0,17.0,68.0,5.4,1017.0,3.0
2021-07-02 02:00:00,1300.0,16.0,72.0,1.8,1016.0,3.0
2021-07-02 03:00:00,1300.0,16.0,72.0,5.4,1016.0,3.0
2021-07-02 04:00:00,1300.0,16.0,72.0,3.6,1016.0,3.0
2021-07-02 05:00:00,1300.0,16.0,72.0,3.6,1016.0,3.0
2021-07-02 06:00:00,1300.0,17.0,72.0,3.6,1016.0,5.0
2021-07-02 07:00:00,1300.0,18.0,73.0,5.4,1017.0,5.0
2021-07-02 08:00:00,1300.0,18.0,78.0,5.4,1017.0,5.0
2021-07-02 09:00:00,1300.0,19.0,78.0,9.4,1016.0,5.0
2021-07-02 10:00:00,1300.0,21.0,69.0,1.8,1016.0,5.0
2021-07-02 11:00:00,1300.0,21.0,64.0,3.6,1016.0,3.0
2021-07-02 12:00:00,1300.0,23.0,57.0,11.2,1016.0,3.0
2021-07-02 13:00:00,1300.0,24.0,57.0,16.6,1016.0,3.0
2021-07-02 14:00:00,1300.0,24.0,54.0,16.6,1016.0,3.0
2021-07-02 15:00:00,1200.0,24.0,47.0,16.6,1015.0,3.0
2021-07-02 16:00:00,1100.0,24.0,50.0,16.6,1015.0,3.0
2021-07-02 17:00:00,1100.0,24.0,47.0,13.0,1015.0,3.0
2021-07-02 18:00:00,1100.0,23.0,50.0,9.4,1015.0,3.0
2021-07-02 19:00:00,,22.0,61.0,13.0,1015.0,3.0
2021-07-02 20:00:00,,21.0,60.0,9.4,1015.0,3.0
2021-07-02 21:00:00,,20.0,64.0,9.4,1015.0,3.0
2021-07-02 22:00:00,,20.0,60.0,5.4,1015.0,4.0
2021-07-02 23:00:00,,19.0,68.0,5.4,1015.0,4.0
2021-07-03 00:00:00,,19.0,68.0,7.6,1015.0,4.0
2021-07-03 01:00:00,1300.0,18.0,73.0,11.2,1014.0,4.0
2021-07-03 02:00:00,1300.0,16.0,88.0,13.0,1013.0,7.0
2021-07-03 03:00:00,1300.0,16.0,88.0,13.0,1013.0,7.0
2021-07-03 04:00:00,1300.0,16.0,94.0,7.6,1012.0,7.0
2021-07-03 05:00:00,1300.0,16.0,94.0,11.2,1012.0,7.0
2021-07-03 06:00:00,1300.0,17.0,88.0,13.0,1012.0,7.0
2021-07-03 07:00:00,1300.0,17.0,94.0,9.4,1012.0,7.0
2021-07-03 08:00:00,1300.0,17.0,94.0,7.6,1012.0,7.0
2021-07-03 09:00:00,1300.0,18.0,88.0,11.2,1012.0,7.0
2021-07-03 10:00:00,1300.0,18.0,88.0,11.2,1012.0,7.0
2021-07-03 11:00:00,1300.0,20.0,73.0,16.6,1012.0,17.0
2021-07-03 12:00:00,1300.0,19.0,83.0,16.6,1012.0,17.0
2021-07-03 13:00:00,1300.0,20.0,73.0,18.4,1012.0,17.0
2021-07-03 14:00:00,1300.0,20.0,73.0,18.4,1012.0,17.0
2021-07-03 15:00:00,1300.0,21.0,69.0,18.4,1011.0,3.0
2021-07-03 16:00:00,1300.0,20.0,73.0,18.4,1011.0,4.0
2021-07-03 17:00:00,1300.0,21.0,69.0,14.8,1010.0,4.0
2021-07-03 18:00:00,1200.0,21.0,64.0,16.6,1011.0,4.0
2021-07-03 19:00:00,1100.0,20.0,68.0,18.4,1011.0,4.0
2021-07-03 20:00:00,1100.0,19.0,68.0,13.0,1011.0,3.0
2021-07-03 21:00:00,1100.0,18.0,78.0,9.4,1011.0,3.0
2021-07-03 22:00:00,,17.0,83.0,14.8,1011.0,3.0
2021-07-03 23:00:00,,17.0,83.0,11.2,1011.0,3.0
2021-07-04 00:00:00,,16.0,88.0,14.8,1010.0,3.0
2021-07-04 01:00:00,1200.0,16.0,88.0,11.2,1010.0,4.0
2021-07-04 02:00:00,1100.0,16.0,88.0,11.2,1010.0,4.0
2021-07-04 03:00:00,1100.0,16.0,88.0,7.6,1010.0,7.0
2021-07-04 04:00:00,1200.0,16.0,88.0,3.6,1009.0,7.0
2021-07-04 05:00:00,1100.0,16.0,88.0,11.2,1009.0,7.0
2021-07-04 06:00:00,1200.0,17.0,88.0,9.4,1009.0,7.0
2021-07-04 07:00:00,1200.0,17.0,83.0,13.0,1009.0,7.0
2021-07-04 08:00:00,1300.0,16.0,94.0,11.2,1008.0,7.0
2021-07-04 09:00:00,1300.0,17.0,94.0,11.2,1008.0,7.0
2021-07-04 10:00:00,1200.0,19.0,78.0,11.2,1008.0,18.0
2021-07-04 11:00:00,1100.0,19.0,73.0,16.6,1007.0,18.0
2021-07-04 12:00:00,1100.0,20.0,73.0,14.8,1007.0,18.0
2021-07-04 13:00:00,1100.0,21.0,64.0,16.6,1006.0,18.0
2021-07-04 14:00:00,1100.0,21.0,60.0,20.5,1006.0,18.0
2021-07-04 15:00:00,1100.0,22.0,57.0,20.5,1006.0,18.0
2021-07-04 16:00:00,1100.0,19.0,73.0,22.3,1006.0,18.0
2021-07-04 17:00:00,1100.0,20.0,60.0,24.1,1006.0,18.0
2021-07-04 18:00:00,1100.0,18.0,73.0,22.3,1006.0,18.0
2021-07-04 19:00:00,1100.0,18.0,73.0,24.1,1006.0,17.0
2021-07-04 20:00:00,1100.0,18.0,73.0,16.6,1007.0,17.0
2021-07-04 21:00:00,1200.0,16.0,88.0,22.3,1007.0,3.0
2021-07-04 22:00:00,1200.0,16.0,82.0,16.6,1007.0,17.0
2021-07-04 23:00:00,,16.0,82.0,16.6,1007.0,4.0
2021-07-05 00:00:00,,16.0,82.0,14.8,1007.0,4.0
2021-07-05 01:00:00,1100.0,16.0,77.0,18.4,1006.0,4.0
2021-07-05 02:00:00,1100.0,16.0,77.0,18.4,1006.0,4.0
2021-07-05 03:00:00,1100.0,15.0,82.0,14.8,1006.0,4.0
2021-07-05 04:00:00,1100.0,15.0,82.0,13.0,1006.0,7.0
2021-07-05 05:00:00,1100.0,15.0,88.0,11.2,1006.0,4.0
2021-07-05 06:00:00,1100.0,15.0,82.0,11.2,1006.0,7.0
2021-07-05 07:00:00,100.0,16.0,77.0,16.6,1007.0,3.0
2021-07-05 08:00:00,100.0,18.0,64.0,14.8,1006.0,3.0
2021-07-05 09:00:00,100.0,18.0,64.0,16.6,1006.0,3.0
2021-07-05 10:00:00,100.0,18.0,60.0,16.6,1006.0,2.0
2021-07-05 11:00:00,100.0,19.0,52.0,18.4,1006.0,3.0
2021-07-05 12:00:00,100.0,19.0,56.0,16.6,1005.0,3.0
2021-07-05 13:00:00,100.0,21.0,46.0,14.8,1005.0,3.0
2021-07-05 14:00:00,100.0,20.0,53.0,18.4,1005.0,3.0
2021-07-05 15:00:00,100.0,20.0,56.0,20.5,1004.0,3.0
2021-07-05 16:00:00,100.0,19.0,56.0,14.8,1004.0,4.0
2021-07-05 17:00:00,100.0,18.0,60.0,16.6,1004.0,7.0
2021-07-05 18:00:00,100.0,18.0,60.0,16.6,1003.0,7.0
2021-07-05 19:00:00,100.0,17.0,72.0,13.0,1002.0,7.0
2021-07-05 20:00:00,200.0,15.0,88.0,14.8,1002.0,8.0
2021-07-05 21:00:00,100.0,15.0,94.0,16.6,1000.0,8.0
2021-07-05 22:00:00,,15.0,94.0,14.8,998.0,8.0
2021-07-05 23:00:00,,15.0,94.0,14.8,998.0,8.0
2021-07-06 00:00:00,,16.0,94.0,7.6,997.0,8.0
2021-07-06 01:00:00,100.0,16.0,88.0,14.8,996.0,8.0
2021-07-06 02:00:00,100.0,16.0,82.0,18.4,996.0,8.0
2021-07-06 03:00:00,100.0,15.0,82.0,18.4,996.0,8.0
2021-07-06 04:00:00,100.0,15.0,82.0,14.8,995.0,8.0
2021-07-06 05:00:00,100.0,14.0,88.0,20.5,994.0,7.0
2021-07-06 06:00:00,100.0,14.0,88.0,18.4,994.0,7.0
2021-07-06 07:00:00,100.0,15.0,82.0,20.5,994.0,7.0
2021-07-06 08:00:00,100.0,15.0,88.0,13.0,995.0,7.0
2021-07-06 09:00:00,100.0,16.0,88.0,20.5,997.0,7.0
2021-07-06 10:00:00,100.0,16.0,77.0,25.9,999.0,7.0
2021-07-06 11:00:00,100.0,17.0,68.0,27.7,1000.0,7.0
2021-07-06 12:00:00,100.0,19.0,64.0,24.1,1000.0,17.0
2021-07-06 13:00:00,100.0,17.0,68.0,42.5,1002.0,18.0
2021-07-06 14:00:00,100.0,18.0,73.0,20.5,1003.0,18.0
2021-07-06 15:00:00,100.0,16.0,82.0,22.3,1004.0,18.0
2021-07-06 16:00:00,100.0,18.0,64.0,29.5,1005.0,17.0
2021-07-06 17:00:00,100.0,18.0,68.0,22.3,1005.0,17.0
2021-07-06 18:00:00,100.0,16.0,82.0,16.6,1005.0,17.0
2021-07-06 19:00:00,100.0,16.0,72.0,22.3,1006.0,17.0
2021-07-06 20:00:00,100.0,16.0,68.0,22.3,1006.0,3.0
2021-07-06 21:00:00,100.0,15.0,72.0,16.6,1007.0,3.0
2021-07-06 22:00:00,100.0,14.0,82.0,18.4,1007.0,3.0
2021-07-06 23:00:00,,14.0,82.0,14.8,1008.0,3.0
2021-07-07 00:00:00,,14.0,82.0,16.6,1008.0,4.0
2021-07-07 01:00:00,100.0,14.0,82.0,14.8,1008.0,4.0
2021-07-07 02:00:00,100.0,14.0,82.0,14.8,1008.0,4.0
2021-07-07 03:00:00,100.0,14.0,88.0,14.8,1008.0,4.0
2021-07-07 04:00:00,,14.0,88.0,16.6,1009.0,7.0
2021-07-07 05:00:00,,15.0,88.0,13.0,1009.0,7.0
2021-07-07 06:00:00,,15.0,88.0,16.6,1010.0,7.0
2021-07-07 07:00:00,,16.0,82.0,18.4,1010.0,4.0
2021-07-07 08:00:00,,17.0,77.0,16.6,1011.0,7.0
2021-07-07 09:00:00,,18.0,78.0,18.4,1011.0,7.0
2021-07-07 10:00:00,,18.0,73.0,18.4,1012.0,4.0
2021-07-07 11:00:00,,18.0,73.0,18.4,1012.0,17.0
2021-07-07 12:00:00,,19.0,68.0,20.5,1013.0,17.0
2021-07-07 13:00:00,,19.0,68.0,22.3,1013.0,18.0
2021-07-07 14:00:00,,20.0,64.0,22.3,1013.0,18.0
2021-07-07 15:00:00,,20.0,60.0,20.5,1014.0,18.0
2021-07-07 16:00:00,,20.0,60.0,22.3,1014.0,17.0
2021-07-07 17:00:00,,20.0,60.0,20.5,1014.0,3.0
2021-07-07 18:00:00,,19.0,64.0,20.5,1015.0,3.0
2021-07-07 19:00:00,,19.0,64.0,20.5,1016.0,3.0
2021-07-07 20:00:00,,18.0,68.0,16.6,1016.0,3.0
2021-07-07 21:00:00,,17.0,72.0,13.0,1017.0,3.0
2021-07-07 22:00:00,,16.0,77.0,14.8,1017.0,2.0
2021-07-07 23:00:00,,15.0,82.0,16.6,1017.0,2.0
2021-07-08 00:00:00,,16.0,77.0,13.0,1018.0,3.0
2021-07-08 01:00:00,400.0,15.0,82.0,11.2,1018.0,3.0
2021-07-08 02:00:00,350.0,15.0,82.0,11.2,1018.0,3.0
2021-07-08 03:00:00,350.0,15.0,82.0,7.6,1018.0,4.0
2021-07-08 04:00:00,300.0,15.0,82.0,7.6,1018.0,4.0
2021-07-08 05:00:00,350.0,15.0,88.0,9.4,1019.0,4.0
2021-07-08 06:00:00,450.0,16.0,82.0,11.2,1019.0,4.0
2021-07-08 07:00:00,550.0,17.0,77.0,11.2,1020.0,4.0
2021-07-08 08:00:00,550.0,18.0,73.0,11.2,1020.0,4.0
2021-07-08 09:00:00,450.0,18.0,73.0,11.2,1020.0,4.0
2021-07-08 10:00:00,450.0,19.0,64.0,11.2,1020.0,3.0
2021-07-08 11:00:00,450.0,21.0,64.0,14.8,1020.0,3.0
2021-07-08 12:00:00,450.0,20.0,64.0,13.0,1020.0,3.0
2021-07-08 13:00:00,600.0,21.0,60.0,20.5,1020.0,3.0
2021-07-08 14:00:00,500.0,20.0,64.0,18.4,1020.0,3.0
2021-07-08 15:00:00,100.0,21.0,56.0,13.0,1020.0,3.0
2021-07-08 16:00:00,200.0,21.0,64.0,16.6,1020.0,3.0
2021-07-08 17:00:00,200.0,20.0,68.0,13.0,1020.0,3.0
2021-07-08 18:00:00,100.0,20.0,60.0,13.0,1020.0,3.0
2021-07-08 19:00:00,,20.0,60.0,11.2,1021.0,3.0
2021-07-08 20:00:00,,19.0,78.0,13.0,1021.0,3.0
2021-07-08 21:00:00,,19.0,78.0,11.2,1021.0,2.0
2021-07-08 22:00:00,,18.0,83.0,7.6,1022.0,2.0
2021-07-08 23:00:00,,18.0,83.0,7.6,1022.0,2.0
2021-07-09 00:00:00,,18.0,83.0,7.6,1021.0,2.0
2021-07-09 01:00:00,450.0,17.0,88.0,9.4,1021.0,2.0
2021-07-09 02:00:00,400.0,17.0,88.0,9.4,1021.0,2.0
2021-07-09 03:00:00,400.0,17.0,83.0,7.6,1021.0,3.0
2021-07-09 04:00:00,400.0,16.0,88.0,7.6,1021.0,3.0
